node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
1905,13.0,6.0,8.0,4.0
1914,86.0,7.0,8.0,7.0
2151,87.0,1.0,9.0,8.0
2163,83.0,3.0,9.0,9.0
2188,89.0,6.0,9.0,10.0
2195,80.0,7.0,9.0,4.0
2463,81.0,2.0,10.0,7.0
2464,82.0,2.0,10.0,8.0
2473,84.0,3.0,10.0,11.0
2767,79.0,3.0,11.0,6.0
2793,83.0,6.0,11.0,9.0
3030,87.0,3.0,12.0,12.0
3038,89.0,4.0,12.0,12.0
3092,18.0,16.0,12.0,5.0
3315,4.0,94.0,12.0,3.0
3348,87.0,2.0,13.0,10.0
3366,80.0,4.0,13.0,8.0
3369,86.0,4.0,13.0,12.0
3371,90.0,4.0,13.0,8.0
3389,86.0,6.0,13.0,10.0
3390,87.0,6.0,13.0,12.0
3397,85.0,7.0,13.0,8.0
3426,18.0,17.0,13.0,7.0
3649,87.0,1.0,14.0,8.0
3650,88.0,1.0,14.0,8.0
3651,89.0,1.0,14.0,7.0
3654,85.0,2.0,14.0,8.0
3662,84.0,3.0,14.0,8.0
3678,87.0,5.0,14.0,14.0
3680,91.0,5.0,14.0,6.0
3685,90.0,6.0,14.0,8.0
3715,17.0,15.0,14.0,7.0
3830,27.0,54.0,14.0,4.0
4277,86.0,6.0,16.0,8.0
4354,66.0,32.0,16.0,4.0
4542,88.0,3.0,17.0,10.0
4543,89.0,3.0,17.0,7.0
4570,36.0,14.0,17.0,3.0
4572,59.0,14.0,17.0,1.0
4631,44.0,35.0,17.0,3.0
5351,54.0,5.0,20.0,3.0
5429,49.0,36.0,20.0,3.0
5507,78.0,62.0,20.0,4.0
5797,91.0,70.0,21.0,3.0
5852,12.0,91.0,21.0,3.0
6048,60.0,62.0,22.0,3.0
6113,39.0,83.0,22.0,3.0
6438,26.0,6.0,24.0,4.0
7170,21.0,72.0,26.0,3.0
7280,85.0,7.0,27.0,5.0
7286,62.0,9.0,27.0,8.0
7401,1.0,51.0,27.0,1.0
7463,72.0,69.0,27.0,4.0
7465,95.0,69.0,27.0,4.0
7581,84.0,7.0,28.0,6.0
7585,61.0,8.0,28.0,7.0
7587,63.0,8.0,28.0,8.0
7588,64.0,8.0,28.0,8.0
7589,65.0,8.0,28.0,7.0
7590,85.0,8.0,28.0,6.0
7598,60.0,9.0,28.0,7.0
7601,60.0,10.0,28.0,8.0
7604,60.0,11.0,28.0,8.0
7612,60.0,12.0,28.0,8.0
7894,95.0,2.0,29.0,1.0
7898,87.0,3.0,29.0,6.0
7900,88.0,4.0,29.0,7.0
7920,86.0,8.0,29.0,8.0
7921,87.0,8.0,29.0,7.0
8008,77.0,37.0,29.0,3.0
8199,88.0,3.0,30.0,7.0
8233,65.0,9.0,30.0,9.0
8523,86.0,2.0,31.0,7.0
8526,85.0,3.0,31.0,7.0
8532,84.0,4.0,31.0,7.0
8533,88.0,4.0,31.0,8.0
8535,83.0,5.0,31.0,7.0
8539,82.0,6.0,31.0,7.0
8543,61.0,7.0,31.0,8.0
8551,64.0,8.0,31.0,8.0
8553,85.0,8.0,31.0,8.0
8554,86.0,8.0,31.0,8.0
8555,87.0,8.0,31.0,8.0
8565,60.0,10.0,31.0,8.0
8566,66.0,10.0,31.0,8.0
8574,60.0,12.0,31.0,8.0
8575,66.0,12.0,31.0,7.0
8590,64.0,14.0,31.0,7.0
9200,55.0,2.0,33.0,7.0
9204,54.0,3.0,33.0,8.0
9206,77.0,3.0,33.0,3.0
9235,84.0,7.0,33.0,7.0
9494,56.0,1.0,34.0,7.0
9497,54.0,2.0,34.0,9.0
9536,61.0,10.0,34.0,7.0
9793,8.0,6.0,35.0,4.0
10047,37.0,98.0,35.0,1.0
10215,88.0,51.0,36.0,3.0
10400,57.0,21.0,37.0,3.0
10508,93.0,58.0,37.0,3.0
10836,44.0,65.0,38.0,3.0
11330,92.0,34.0,40.0,1.0
11340,59.0,37.0,40.0,3.0
12391,31.0,95.0,43.0,3.0
12486,1.0,23.0,44.0,3.0
12527,88.0,33.0,44.0,3.0
12554,68.0,41.0,44.0,4.0
12756,92.0,10.0,45.0,3.0
13711,32.0,27.0,48.0,1.0
13930,66.0,3.0,49.0,1.0
15123,62.0,54.0,53.0,3.0
15481,64.0,70.0,54.0,3.0
15684,67.0,41.0,55.0,3.0
15703,34.0,45.0,55.0,3.0
15742,96.0,59.0,55.0,3.0
15836,93.0,88.0,55.0,3.0
15997,26.0,40.0,56.0,3.0
16282,91.0,34.0,57.0,3.0
16468,93.0,98.0,57.0,1.0
16531,95.0,20.0,58.0,7.0
16532,96.0,20.0,58.0,7.0
16879,29.0,52.0,59.0,3.0
17276,99.0,98.0,60.0,1.0
17294,90.0,4.0,61.0,3.0
17345,43.0,20.0,61.0,3.0
17916,21.0,28.0,63.0,4.0
18046,30.0,80.0,63.0,3.0
18213,2.0,38.0,64.0,3.0
18773,89.0,48.0,66.0,4.0
19063,86.0,58.0,67.0,3.0
19163,2.0,1.0,68.0,4.0
19440,86.0,3.0,69.0,1.0
19897,19.0,70.0,70.0,3.0
19987,95.0,8.0,71.0,1.0
20039,80.0,28.0,71.0,3.0
20277,20.0,14.0,72.0,3.0
20703,67.0,61.0,73.0,3.0
20728,11.0,74.0,73.0,3.0
20974,29.0,63.0,74.0,1.0
20985,40.0,68.0,74.0,3.0
21198,9.0,54.0,75.0,3.0
21496,89.0,75.0,76.0,3.0
21599,82.0,21.0,77.0,4.0
22040,71.0,3.0,79.0,3.0
22564,0.0,1.0,81.0,1.0
22733,7.0,63.0,81.0,3.0
23631,50.0,17.0,85.0,4.0
24031,61.0,65.0,86.0,3.0
24064,7.0,76.0,86.0,4.0
24284,95.0,61.0,87.0,3.0
24520,49.0,59.0,88.0,3.0
24610,2.0,1.0,89.0,1.0
25171,60.0,24.0,91.0,3.0
25788,49.0,11.0,94.0,3.0
26089,97.0,42.0,95.0,1.0
26277,42.0,32.0,96.0,3.0
26435,28.0,2.0,97.0,1.0
26619,64.0,79.0,97.0,3.0
26981,62.0,67.0,98.0,1.0
22,47.0,10.0,0.0,3.0
1384,52.0,11.0,6.0,3.0
421,42.0,10.0,2.0,4.0
423,92.0,10.0,2.0,3.0
227,89.0,17.0,1.0,3.0
425,42.0,11.0,2.0,4.0
47,39.0,20.0,0.0,3.0
232,36.0,20.0,1.0,3.0
663,3.0,26.0,3.0,3.0
72,0.0,34.0,0.0,1.0
101,68.0,45.0,0.0,3.0
916,62.0,46.0,4.0,3.0
735,68.0,52.0,3.0,4.0
563,78.0,69.0,2.0,3.0
588,71.0,83.0,2.0,4.0
1278,77.0,83.0,5.0,3.0
1277,54.0,83.0,5.0,4.0
584,60.0,81.0,2.0,3.0
1010,67.0,91.0,4.0,4.0
800,59.0,91.0,3.0,3.0
387,4.0,94.0,1.0,3.0
1605,50.0,95.0,6.0,3.0
611,38.0,98.0,2.0,3.0
1610,96.0,96.0,6.0,3.0
817,3.0,2.0,4.0,3.0
1675,94.0,16.0,7.0,3.0
646,34.0,15.0,3.0,3.0
863,32.0,24.0,4.0,3.0
857,83.0,18.0,4.0,3.0
465,89.0,27.0,2.0,3.0
1133,84.0,30.0,5.0,3.0
679,8.0,30.0,3.0,3.0
276,59.0,36.0,1.0,3.0
708,53.0,40.0,3.0,3.0
712,20.0,42.0,3.0,3.0
944,15.0,59.0,4.0,3.0
322,80.0,56.0,1.0,3.0
951,86.0,60.0,4.0,3.0
942,77.0,58.0,4.0,4.0
1214,4.0,60.0,5.0,3.0
1801,44.0,71.0,7.0,3.0
779,94.0,78.0,3.0,3.0
1872,57.0,98.0,7.0,3.0
1058,42.0,5.0,5.0,3.0
1087,96.0,15.0,5.0,3.0
1064,89.0,5.0,5.0,8.0
1075,42.0,12.0,5.0,3.0
1072,33.0,8.0,5.0,4.0
1405,26.0,17.0,6.0,3.0
1089,64.0,16.0,5.0,3.0
667,53.0,26.0,3.0,3.0
853,56.0,16.0,4.0,3.0
647,74.0,15.0,3.0,3.0
472,63.0,29.0,2.0,3.0
656,67.0,22.0,3.0,3.0
890,94.0,31.0,4.0,3.0
2250,87.0,23.0,9.0,3.0
1129,63.0,29.0,5.0,3.0
661,31.0,25.0,3.0,3.0
488,19.0,34.0,2.0,3.0
1131,24.0,30.0,5.0,3.0
1152,49.0,38.0,5.0,3.0
672,73.0,27.0,3.0,3.0
1459,66.0,34.0,6.0,3.0
505,22.0,40.0,2.0,3.0
894,18.0,35.0,4.0,4.0
508,21.0,41.0,2.0,4.0
1722,26.0,36.0,7.0,4.0
904,84.0,40.0,4.0,3.0
722,98.0,47.0,3.0,3.0
723,27.0,48.0,3.0,4.0
525,77.0,47.0,2.0,4.0
714,71.0,43.0,3.0,3.0
528,86.0,48.0,2.0,3.0
711,92.0,41.0,3.0,3.0
1185,84.0,49.0,5.0,3.0
562,63.0,69.0,2.0,3.0
964,56.0,69.0,4.0,3.0
574,65.0,72.0,2.0,3.0
958,64.0,67.0,4.0,4.0
1240,88.0,68.0,5.0,4.0
771,95.0,70.0,3.0,3.0
1271,18.0,81.0,5.0,3.0
971,20.0,72.0,4.0,3.0
1257,69.0,76.0,5.0,4.0
985,62.0,79.0,4.0,3.0
1281,55.0,84.0,5.0,4.0
989,3.0,82.0,4.0,3.0
801,68.0,91.0,3.0,4.0
797,40.0,90.0,3.0,3.0
805,5.0,94.0,3.0,3.0
1017,14.0,94.0,4.0,3.0
1837,11.0,86.0,7.0,3.0
1027,32.0,96.0,4.0,3.0
804,81.0,93.0,3.0,3.0
841,18.0,13.0,4.0,3.0
836,14.0,8.0,4.0,3.0
1077,2.0,13.0,5.0,3.0
1672,10.0,16.0,7.0,3.0
1942,80.0,15.0,8.0,3.0
1126,33.0,29.0,5.0,3.0
867,2.0,25.0,4.0,3.0
673,53.0,28.0,3.0,3.0
870,52.0,25.0,4.0,3.0
1140,80.0,32.0,5.0,4.0
1695,71.0,23.0,7.0,3.0
2564,55.0,31.0,10.0,3.0
1125,6.0,29.0,5.0,3.0
864,41.0,24.0,4.0,3.0
883,34.0,30.0,4.0,3.0
1141,39.0,33.0,5.0,3.0
702,74.0,36.0,3.0,4.0
1142,79.0,33.0,5.0,3.0
903,53.0,40.0,4.0,4.0
909,20.0,43.0,4.0,3.0
1736,70.0,43.0,7.0,3.0
741,97.0,53.0,3.0,3.0
1499,97.0,47.0,6.0,3.0
726,27.0,49.0,3.0,3.0
1488,30.0,42.0,6.0,3.0
759,24.0,63.0,3.0,3.0
1504,24.0,49.0,6.0,3.0
910,54.0,43.0,4.0,3.0
739,51.0,53.0,3.0,3.0
2032,73.0,50.0,8.0,4.0
929,67.0,52.0,4.0,3.0
954,44.0,62.0,4.0,3.0
935,52.0,54.0,4.0,3.0
1523,98.0,58.0,6.0,3.0
1215,14.0,60.0,5.0,3.0
1182,9.0,49.0,5.0,3.0
1524,5.0,59.0,6.0,3.0
1539,24.0,63.0,6.0,4.0
1255,95.0,75.0,5.0,3.0
1829,93.0,81.0,7.0,3.0
1592,44.0,89.0,6.0,3.0
1022,81.0,95.0,4.0,3.0
1623,7.0,2.0,7.0,3.0
1923,20.0,11.0,8.0,3.0
1082,55.0,13.0,5.0,3.0
1093,56.0,17.0,5.0,3.0
1112,31.0,24.0,5.0,3.0
1108,43.0,23.0,5.0,4.0
1117,50.0,25.0,5.0,3.0
1151,29.0,38.0,5.0,3.0
1168,19.0,42.0,5.0,3.0
1453,17.0,33.0,6.0,3.0
1483,82.0,41.0,6.0,3.0
1166,92.0,41.0,5.0,4.0
1747,23.0,48.0,7.0,3.0
1474,6.0,40.0,6.0,3.0
924,58.0,50.0,4.0,3.0
2308,65.0,45.0,9.0,3.0
1181,57.0,48.0,5.0,3.0
1509,56.0,53.0,6.0,4.0
946,65.0,59.0,4.0,3.0
1196,56.0,54.0,5.0,4.0
2053,48.0,58.0,8.0,3.0
956,76.0,65.0,4.0,3.0
1202,77.0,57.0,5.0,3.0
1768,18.0,58.0,7.0,3.0
1763,65.0,56.0,7.0,3.0
957,64.0,66.0,4.0,4.0
952,87.0,60.0,4.0,3.0
1197,94.0,54.0,5.0,3.0
1210,41.0,58.0,5.0,3.0
1540,44.0,63.0,6.0,3.0
2075,73.0,68.0,8.0,3.0
1260,7.0,78.0,5.0,4.0
1235,10.0,67.0,5.0,3.0
1236,55.0,67.0,5.0,3.0
1244,57.0,70.0,5.0,3.0
1799,17.0,71.0,7.0,3.0
1806,25.0,75.0,7.0,3.0
1814,34.0,77.0,7.0,3.0
1283,1.0,85.0,5.0,3.0
1572,6.0,78.0,6.0,3.0
1303,96.0,91.0,5.0,3.0
1825,88.0,81.0,7.0,3.0
1306,67.0,92.0,5.0,3.0
1026,15.0,96.0,4.0,3.0
1838,12.0,86.0,7.0,4.0
1032,79.0,97.0,4.0,3.0
1617,84.0,98.0,6.0,3.0
1607,4.0,96.0,6.0,3.0
1304,37.0,92.0,5.0,3.0
1890,54.0,3.0,8.0,3.0
1638,80.0,4.0,7.0,3.0
1053,88.0,4.0,5.0,8.0
1054,89.0,4.0,5.0,8.0
1055,90.0,4.0,5.0,7.0
1061,86.0,5.0,5.0,8.0
1062,87.0,5.0,5.0,8.0
1070,88.0,6.0,5.0,7.0
1363,91.0,4.0,6.0,7.0
1057,28.0,5.0,5.0,4.0
1365,29.0,5.0,6.0,3.0
1643,41.0,5.0,7.0,3.0
1376,86.0,7.0,6.0,7.0
1069,87.0,6.0,5.0,8.0
1368,90.0,5.0,6.0,7.0
1373,89.0,6.0,6.0,8.0
1392,37.0,14.0,6.0,3.0
2229,46.0,16.0,9.0,3.0
1909,0.0,7.0,8.0,3.0
1943,1.0,16.0,8.0,3.0
1895,66.0,4.0,8.0,3.0
1399,95.0,15.0,6.0,4.0
1094,65.0,17.0,5.0,4.0
1426,52.0,23.0,6.0,3.0
2200,69.0,8.0,9.0,3.0
1102,65.0,20.0,5.0,3.0
1962,62.0,22.0,8.0,3.0
1423,93.0,22.0,6.0,3.0
1691,41.0,22.0,7.0,3.0
1408,26.0,18.0,6.0,4.0
1121,47.0,27.0,5.0,3.0
3753,48.0,27.0,14.0,3.0
1127,46.0,29.0,5.0,3.0
1980,3.0,30.0,8.0,3.0
2267,30.0,30.0,9.0,3.0
2249,62.0,23.0,9.0,3.0
1458,26.0,34.0,6.0,3.0
3115,25.0,28.0,12.0,3.0
1452,93.0,32.0,6.0,3.0
1709,82.0,30.0,7.0,3.0
1455,38.0,33.0,6.0,4.0
3131,75.0,34.0,12.0,3.0
1728,30.0,41.0,7.0,5.0
1481,43.0,41.0,6.0,3.0
1477,51.0,40.0,6.0,3.0
1733,18.0,43.0,7.0,3.0
1765,34.0,57.0,7.0,3.0
2325,44.0,51.0,9.0,3.0
2606,56.0,47.0,10.0,3.0
2323,10.0,50.0,9.0,3.0
2039,94.0,53.0,8.0,3.0
2060,82.0,60.0,8.0,3.0
2046,75.0,56.0,8.0,3.0
1518,35.0,58.0,6.0,3.0
3211,38.0,58.0,12.0,3.0
1776,1.0,62.0,7.0,3.0
1534,12.0,62.0,6.0,3.0
2381,8.0,69.0,9.0,3.0
1762,58.0,56.0,7.0,3.0
1789,53.0,67.0,7.0,3.0
1251,84.0,72.0,5.0,3.0
1554,89.0,68.0,6.0,3.0
2074,61.0,68.0,8.0,3.0
1269,67.0,80.0,5.0,3.0
2100,64.0,80.0,8.0,4.0
1589,24.0,84.0,6.0,3.0
2097,15.0,80.0,8.0,3.0
1587,53.0,83.0,6.0,3.0
1297,79.0,88.0,5.0,3.0
1584,75.0,82.0,6.0,3.0
1300,55.0,90.0,5.0,3.0
2108,1.0,84.0,8.0,3.0
1301,80.0,90.0,5.0,3.0
2741,80.0,90.0,10.0,3.0
1315,95.0,95.0,5.0,3.0
1600,38.0,93.0,6.0,3.0
2147,75.0,98.0,8.0,3.0
1852,67.0,91.0,7.0,3.0
2474,85.0,3.0,10.0,10.0
1367,85.0,5.0,6.0,8.0
1639,85.0,4.0,7.0,8.0
1355,91.0,3.0,6.0,8.0
1646,91.0,5.0,7.0,6.0
1886,29.0,2.0,8.0,3.0
1380,33.0,8.0,6.0,3.0
1907,85.0,6.0,8.0,8.0
1645,85.0,5.0,7.0,8.0
1377,87.0,7.0,6.0,8.0
1654,86.0,7.0,7.0,8.0
1655,87.0,7.0,7.0,8.0
1911,35.0,7.0,8.0,3.0
1387,54.0,12.0,6.0,3.0
2516,50.0,13.0,10.0,3.0
1925,61.0,11.0,8.0,3.0
1937,36.0,15.0,8.0,3.0
3080,26.0,12.0,12.0,3.0
2825,18.0,20.0,11.0,3.0
2254,96.0,24.0,9.0,3.0
3127,95.0,32.0,12.0,3.0
1720,39.0,34.0,7.0,3.0
1462,27.0,36.0,6.0,3.0
2270,29.0,31.0,9.0,4.0
1724,70.0,38.0,7.0,3.0
1715,66.0,33.0,7.0,3.0
2590,4.0,39.0,10.0,3.0
1725,51.0,39.0,7.0,4.0
1729,42.0,41.0,7.0,3.0
2010,82.0,42.0,8.0,3.0
2601,35.0,46.0,10.0,4.0
1745,95.0,47.0,7.0,3.0
2035,22.0,52.0,8.0,3.0
2916,53.0,53.0,11.0,3.0
2054,5.0,59.0,8.0,3.0
2363,10.0,61.0,9.0,3.0
1777,24.0,62.0,7.0,1.0
1780,23.0,64.0,7.0,3.0
2062,47.0,61.0,8.0,3.0
1787,90.0,66.0,7.0,3.0
2385,89.0,69.0,9.0,3.0
2687,9.0,70.0,10.0,3.0
2101,75.0,80.0,8.0,3.0
1820,51.0,80.0,7.0,3.0
2107,27.0,82.0,8.0,3.0
1863,23.0,95.0,7.0,4.0
2441,45.0,87.0,9.0,3.0
1603,39.0,95.0,6.0,3.0
2124,37.0,91.0,8.0,3.0
2130,48.0,94.0,8.0,4.0
1861,52.0,94.0,7.0,3.0
3314,93.0,93.0,12.0,3.0
3943,87.0,93.0,14.0,4.0
1879,87.0,1.0,8.0,8.0
1880,88.0,1.0,8.0,8.0
1628,15.0,3.0,7.0,3.0
2470,8.0,3.0,10.0,3.0
2466,86.0,2.0,10.0,8.0
1889,91.0,2.0,8.0,7.0
1894,15.0,4.0,8.0,3.0
2161,81.0,3.0,9.0,8.0
1913,47.0,7.0,8.0,3.0
2189,91.0,6.0,9.0,7.0
1917,89.0,7.0,8.0,8.0
1680,11.0,18.0,7.0,3.0
1951,92.0,18.0,8.0,3.0
1956,10.0,21.0,8.0,4.0
1972,39.0,25.0,8.0,3.0
2542,71.0,21.0,10.0,3.0
3118,81.0,28.0,12.0,3.0
4074,68.0,31.0,15.0,3.0
2280,63.0,33.0,9.0,4.0
2290,42.0,38.0,9.0,3.0
3794,20.0,40.0,14.0,3.0
2284,52.0,35.0,9.0,3.0
2882,50.0,44.0,11.0,3.0
2856,34.0,36.0,11.0,3.0
3156,26.0,42.0,12.0,3.0
1741,37.0,46.0,7.0,3.0
2294,42.0,39.0,9.0,4.0
2317,13.0,48.0,9.0,3.0
2591,14.0,39.0,10.0,3.0
2298,72.0,40.0,9.0,3.0
2316,35.0,47.0,9.0,4.0
2322,95.0,49.0,9.0,3.0
3816,21.0,48.0,14.0,3.0
2923,61.0,56.0,11.0,3.0
2920,62.0,55.0,11.0,4.0
2052,34.0,58.0,8.0,4.0
2655,21.0,62.0,10.0,4.0
2630,17.0,54.0,10.0,3.0
2369,22.0,63.0,9.0,3.0
2373,24.0,66.0,9.0,3.0
2377,92.0,66.0,9.0,3.0
3581,53.0,73.0,13.0,4.0
2068,29.0,67.0,8.0,3.0
2386,17.0,70.0,9.0,3.0
2066,42.0,66.0,8.0,3.0
2701,44.0,73.0,10.0,3.0
2103,28.0,81.0,8.0,3.0
2084,33.0,72.0,8.0,3.0
2094,35.0,78.0,8.0,3.0
2096,51.0,79.0,8.0,3.0
2089,81.0,74.0,8.0,4.0
2105,89.0,81.0,8.0,3.0
2439,95.0,86.0,9.0,3.0
2433,13.0,85.0,9.0,3.0
2740,68.0,89.0,10.0,3.0
2446,64.0,93.0,9.0,3.0
2137,29.0,96.0,8.0,3.0
2144,55.0,98.0,8.0,3.0
3330,62.0,97.0,12.0,3.0
3071,55.0,9.0,12.0,3.0
1906,14.0,6.0,8.0,4.0
2159,16.0,3.0,9.0,3.0
3042,66.0,5.0,12.0,3.0
2179,84.0,5.0,9.0,11.0
2172,92.0,4.0,9.0,7.0
2764,9.0,3.0,11.0,3.0
2174,39.0,5.0,9.0,3.0
2802,33.0,9.0,11.0,3.0
2506,49.0,9.0,10.0,3.0
1916,88.0,7.0,8.0,8.0
2196,90.0,7.0,9.0,7.0
2210,22.0,10.0,9.0,3.0
2197,13.0,8.0,9.0,3.0
3066,60.0,8.0,12.0,3.0
2528,41.0,19.0,10.0,3.0
2818,33.0,15.0,11.0,3.0
2238,82.0,18.0,9.0,3.0
2526,91.0,18.0,10.0,3.0
1960,10.0,22.0,8.0,4.0
3100,4.0,21.0,12.0,4.0
2248,11.0,23.0,9.0,3.0
2268,40.0,30.0,9.0,3.0
2256,35.0,25.0,9.0,3.0
2842,2.0,31.0,11.0,3.0
2305,82.0,44.0,9.0,4.0
2358,96.0,58.0,9.0,3.0
2930,72.0,60.0,11.0,3.0
2628,75.0,52.0,10.0,4.0
2656,33.0,62.0,10.0,3.0
2356,34.0,58.0,9.0,4.0
2361,47.0,60.0,9.0,4.0
2351,3.0,57.0,9.0,3.0
2366,82.0,61.0,9.0,3.0
2666,51.0,65.0,10.0,3.0
2669,40.0,66.0,10.0,3.0
2684,61.0,69.0,10.0,3.0
3562,78.0,64.0,13.0,3.0
2384,72.0,69.0,9.0,3.0
3570,37.0,68.0,13.0,3.0
2403,80.0,74.0,9.0,3.0
2419,34.0,80.0,9.0,3.0
2972,47.0,78.0,11.0,3.0
2106,13.0,82.0,8.0,3.0
2713,64.0,77.0,10.0,3.0
2715,78.0,77.0,10.0,3.0
2978,73.0,81.0,11.0,3.0
2981,87.0,82.0,11.0,3.0
2729,14.0,84.0,10.0,3.0
3908,28.0,81.0,14.0,3.0
3907,1.0,81.0,14.0,3.0
3009,38.0,94.0,11.0,4.0
2453,44.0,97.0,9.0,3.0
4234,51.0,96.0,15.0,3.0
2153,89.0,1.0,9.0,7.0
2469,89.0,2.0,10.0,7.0
2756,22.0,2.0,11.0,3.0
2168,81.0,4.0,9.0,9.0
2472,80.0,3.0,10.0,8.0
2169,82.0,4.0,9.0,9.0
2482,79.0,5.0,10.0,7.0
2176,81.0,5.0,9.0,8.0
2178,83.0,5.0,9.0,11.0
2801,96.0,8.0,11.0,3.0
2487,91.0,5.0,10.0,7.0
2489,39.0,6.0,10.0,3.0
2177,82.0,5.0,9.0,8.0
2497,83.0,7.0,10.0,5.0
2480,84.0,4.0,10.0,15.0
2784,85.0,5.0,11.0,13.0
2493,84.0,6.0,10.0,9.0
2494,86.0,6.0,10.0,9.0
2484,87.0,5.0,10.0,8.0
2208,82.0,9.0,9.0,4.0
2490,80.0,6.0,10.0,8.0
2495,90.0,6.0,10.0,8.0
2498,87.0,7.0,10.0,7.0
2504,9.0,9.0,10.0,3.0
5371,88.0,15.0,20.0,3.0
2808,25.0,11.0,11.0,3.0
2817,49.0,14.0,11.0,3.0
2537,83.0,20.0,10.0,3.0
2278,15.0,33.0,9.0,3.0
3103,13.0,22.0,12.0,3.0
3105,62.0,23.0,12.0,3.0
4069,92.0,29.0,15.0,3.0
2840,30.0,30.0,11.0,3.0
2562,41.0,30.0,10.0,4.0
3135,33.0,35.0,12.0,4.0
2575,14.0,34.0,10.0,3.0
3142,63.0,38.0,12.0,3.0
2870,41.0,41.0,11.0,3.0
2871,74.0,41.0,11.0,3.0
2880,77.0,43.0,11.0,3.0
2321,83.0,49.0,9.0,4.0
2312,69.0,45.0,9.0,3.0
2883,64.0,44.0,11.0,3.0
2892,70.0,48.0,11.0,3.0
3526,30.0,48.0,13.0,3.0
2333,18.0,53.0,9.0,3.0
2608,12.0,48.0,10.0,5.0
2904,89.0,50.0,11.0,3.0
2621,82.0,50.0,10.0,3.0
2328,93.0,51.0,9.0,3.0
2899,98.0,49.0,11.0,3.0
2614,11.0,49.0,10.0,3.0
2336,48.0,53.0,9.0,3.0
2912,43.0,52.0,11.0,3.0
2910,90.0,51.0,11.0,3.0
2634,49.0,55.0,10.0,3.0
2893,6.0,49.0,11.0,3.0
3553,1.0,60.0,13.0,4.0
2638,33.0,56.0,10.0,3.0
3226,92.0,61.0,12.0,3.0
2648,47.0,60.0,10.0,3.0
2651,7.0,61.0,10.0,3.0
3236,81.0,64.0,12.0,3.0
2683,16.0,69.0,10.0,3.0
2678,25.0,68.0,10.0,3.0
2390,98.0,70.0,9.0,3.0
3572,67.0,70.0,13.0,3.0
2399,73.0,73.0,9.0,3.0
2957,88.0,70.0,11.0,3.0
2716,16.0,78.0,10.0,3.0
2404,98.0,74.0,9.0,3.0
2711,78.0,76.0,10.0,4.0
2425,31.0,82.0,9.0,3.0
2974,36.0,79.0,11.0,3.0
2735,33.0,86.0,10.0,3.0
3000,94.0,87.0,11.0,3.0
3282,51.0,84.0,12.0,3.0
