node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
407,93.0,5.0,2.0,3.0
607,37.0,2.0,3.0,3.0
408,26.0,6.0,2.0,3.0
880,25.0,16.0,4.0,3.0
434,35.0,19.0,2.0,3.0
200,27.0,25.0,1.0,3.0
665,36.0,25.0,3.0,3.0
1657,86.0,21.0,7.0,3.0
1422,85.0,31.0,6.0,3.0
1404,61.0,25.0,6.0,3.0
673,73.0,27.0,3.0,3.0
915,69.0,35.0,4.0,3.0
478,76.0,41.0,2.0,4.0
962,59.0,52.0,4.0,3.0
257,10.0,59.0,1.0,4.0
1242,20.0,56.0,5.0,4.0
2310,84.0,61.0,9.0,3.0
512,55.0,58.0,2.0,3.0
734,72.0,52.0,3.0,3.0
514,69.0,59.0,2.0,3.0
768,4.0,66.0,3.0,3.0
749,8.0,58.0,3.0,3.0
521,14.0,63.0,2.0,4.0
992,98.0,62.0,4.0,3.0
1531,21.0,69.0,6.0,4.0
1524,53.0,66.0,6.0,3.0
513,79.0,58.0,2.0,3.0
540,88.0,71.0,2.0,3.0
779,80.0,68.0,3.0,3.0
534,13.0,70.0,2.0,3.0
1541,42.0,74.0,6.0,3.0
308,8.0,85.0,1.0,3.0
320,3.0,87.0,1.0,1.0
812,5.0,83.0,3.0,3.0
562,78.0,81.0,2.0,3.0
1043,71.0,90.0,4.0,3.0
582,27.0,91.0,2.0,3.0
2391,35.0,87.0,9.0,3.0
563,20.0,82.0,2.0,3.0
344,12.0,91.0,1.0,3.0
1574,18.0,90.0,6.0,4.0
359,10.0,93.0,1.0,3.0
1845,43.0,84.0,7.0,3.0
363,44.0,93.0,1.0,4.0
819,51.0,89.0,3.0,3.0
1057,62.0,95.0,4.0,3.0
366,9.0,94.0,1.0,3.0
583,41.0,93.0,2.0,3.0
2144,6.0,91.0,8.0,3.0
833,8.0,97.0,3.0,3.0
1083,49.0,3.0,5.0,3.0
1084,62.0,3.0,5.0,3.0
623,60.0,8.0,3.0,3.0
421,87.0,12.0,2.0,4.0
610,84.0,2.0,3.0,3.0
1617,76.0,6.0,7.0,3.0
422,16.0,13.0,2.0,3.0
866,84.0,12.0,4.0,3.0
1128,90.0,16.0,5.0,3.0
873,24.0,15.0,4.0,3.0
1641,31.0,18.0,7.0,3.0
444,4.0,24.0,2.0,3.0
643,2.0,16.0,3.0,3.0
2746,2.0,27.0,11.0,3.0
651,57.0,19.0,3.0,3.0
1408,59.0,27.0,6.0,3.0
1163,50.0,27.0,5.0,3.0
940,40.0,43.0,4.0,3.0
1162,47.0,27.0,5.0,3.0
1428,37.0,33.0,6.0,3.0
674,12.0,28.0,3.0,3.0
1183,6.0,38.0,5.0,3.0
932,82.0,40.0,4.0,3.0
1462,76.0,45.0,6.0,3.0
950,13.0,48.0,4.0,3.0
947,2.0,48.0,4.0,3.0
711,7.0,43.0,3.0,3.0
985,27.0,60.0,4.0,3.0
1243,21.0,56.0,5.0,3.0
973,52.0,56.0,4.0,3.0
1500,57.0,58.0,6.0,3.0
766,72.0,65.0,3.0,3.0
1774,68.0,60.0,7.0,3.0
760,14.0,63.0,3.0,3.0
1026,86.0,77.0,4.0,3.0
1006,79.0,69.0,4.0,3.0
791,75.0,75.0,3.0,3.0
2123,78.0,83.0,8.0,3.0
794,15.0,77.0,3.0,3.0
1292,21.0,81.0,5.0,3.0
598,22.0,98.0,2.0,3.0
2140,25.0,89.0,8.0,3.0
590,38.0,96.0,2.0,3.0
2142,41.0,90.0,8.0,3.0
1052,85.0,93.0,4.0,3.0
829,80.0,95.0,3.0,3.0
842,44.0,99.0,3.0,3.0
2423,34.0,97.0,9.0,3.0
834,13.0,97.0,3.0,3.0
2171,35.0,5.0,9.0,3.0
851,91.0,5.0,4.0,3.0
2440,86.0,2.0,10.0,3.0
1371,64.0,16.0,6.0,3.0
861,59.0,10.0,4.0,3.0
1091,45.0,6.0,5.0,3.0
877,51.0,15.0,4.0,3.0
1121,41.0,15.0,5.0,3.0
871,2.0,15.0,4.0,3.0
680,76.0,29.0,3.0,3.0
1150,11.0,25.0,5.0,4.0
1418,11.0,31.0,6.0,3.0
904,24.0,28.0,4.0,3.0
1203,28.0,42.0,5.0,3.0
1207,27.0,43.0,5.0,4.0
718,18.0,46.0,3.0,3.0
1224,22.0,50.0,5.0,3.0
942,16.0,46.0,4.0,3.0
1480,73.0,51.0,6.0,3.0
1216,26.0,47.0,5.0,3.0
1497,28.0,58.0,6.0,3.0
980,7.0,58.0,4.0,4.0
998,12.0,66.0,4.0,3.0
1257,76.0,61.0,5.0,3.0
778,72.0,68.0,3.0,3.0
999,6.0,67.0,4.0,3.0
1553,66.0,79.0,6.0,3.0
1807,61.0,71.0,7.0,3.0
1274,70.0,69.0,5.0,3.0
2103,70.0,78.0,8.0,3.0
1020,16.0,74.0,4.0,3.0
810,11.0,82.0,3.0,3.0
2339,59.0,72.0,9.0,4.0
2117,53.0,82.0,8.0,3.0
1298,61.0,82.0,5.0,3.0
2112,9.0,82.0,8.0,3.0
1284,4.0,75.0,5.0,3.0
1846,4.0,85.0,7.0,3.0
1573,78.0,89.0,6.0,3.0
2422,15.0,97.0,9.0,3.0
3173,46.0,96.0,12.0,3.0
853,93.0,5.0,4.0,4.0
1620,89.0,7.0,7.0,3.0
1332,94.0,2.0,6.0,3.0
1627,98.0,11.0,7.0,3.0
1368,63.0,15.0,6.0,5.0
1362,73.0,12.0,6.0,4.0
2964,4.0,19.0,12.0,4.0
1635,21.0,15.0,7.0,3.0
1132,51.0,17.0,5.0,3.0
1383,27.0,19.0,6.0,3.0
1171,23.0,29.0,5.0,3.0
1174,23.0,30.0,5.0,3.0
925,13.0,39.0,4.0,3.0
1433,66.0,36.0,6.0,3.0
934,7.0,41.0,4.0,3.0
1473,81.0,48.0,6.0,3.0
1184,84.0,38.0,5.0,3.0
1447,38.0,41.0,6.0,3.0
1457,15.0,44.0,6.0,3.0
952,15.0,48.0,4.0,3.0
2022,12.0,51.0,8.0,3.0
1483,90.0,52.0,6.0,3.0
1244,40.0,56.0,5.0,3.0
1464,41.0,46.0,6.0,3.0
2025,35.0,51.0,8.0,3.0
2012,64.0,45.0,8.0,4.0
1489,59.0,54.0,6.0,3.0
1221,1.0,49.0,5.0,3.0
2298,7.0,59.0,9.0,3.0
1003,98.0,67.0,4.0,3.0
2055,94.0,61.0,8.0,3.0
1791,9.0,66.0,7.0,3.0
1018,98.0,73.0,4.0,3.0
2334,78.0,71.0,9.0,3.0
1040,98.0,87.0,4.0,3.0
1289,87.0,78.0,5.0,3.0
1860,98.0,89.0,7.0,3.0
1049,71.0,92.0,4.0,3.0
1306,72.0,89.0,5.0,3.0
1068,72.0,97.0,4.0,3.0
1071,88.0,97.0,4.0,3.0
1585,61.0,94.0,6.0,3.0
1070,76.0,97.0,4.0,3.0
1598,68.0,99.0,6.0,3.0
1590,94.0,96.0,6.0,3.0
3933,87.0,97.0,15.0,3.0
1341,45.0,5.0,6.0,3.0
1884,59.0,2.0,8.0,3.0
1616,65.0,6.0,7.0,4.0
1106,4.0,10.0,5.0,3.0
1618,11.0,7.0,7.0,3.0
1354,2.0,9.0,6.0,3.0
1344,66.0,6.0,6.0,3.0
1384,41.0,19.0,6.0,3.0
1647,87.0,18.0,7.0,3.0
1385,53.0,19.0,6.0,3.0
1373,12.0,17.0,6.0,3.0
1659,86.0,22.0,7.0,3.0
1658,10.0,22.0,7.0,3.0
1399,40.0,25.0,6.0,3.0
1412,48.0,28.0,6.0,4.0
1943,52.0,22.0,8.0,3.0
1413,49.0,28.0,6.0,4.0
2492,19.0,25.0,10.0,3.0
1395,93.0,24.0,6.0,3.0
1972,21.0,33.0,8.0,3.0
1189,7.0,40.0,5.0,4.0
1434,5.0,37.0,6.0,3.0
2782,9.0,43.0,11.0,3.0
1196,61.0,40.0,5.0,3.0
1456,51.0,43.0,6.0,3.0
1975,54.0,33.0,8.0,3.0
1700,65.0,35.0,7.0,3.0
2263,64.0,44.0,9.0,3.0
2247,96.0,37.0,9.0,3.0
1730,91.0,43.0,7.0,3.0
1454,26.0,43.0,6.0,3.0
1471,25.0,48.0,6.0,3.0
1733,51.0,44.0,7.0,4.0
1481,48.0,52.0,6.0,3.0
2039,18.0,59.0,8.0,3.0
1479,22.0,51.0,6.0,4.0
1249,36.0,59.0,5.0,3.0
1511,77.0,60.0,6.0,3.0
1779,34.0,61.0,7.0,3.0
1268,32.0,67.0,5.0,3.0
1540,28.0,74.0,6.0,3.0
2311,27.0,62.0,9.0,3.0
1800,69.0,68.0,7.0,3.0
1544,4.0,75.0,6.0,3.0
2371,90.0,83.0,9.0,3.0
1554,22.0,80.0,6.0,3.0
1856,77.0,88.0,7.0,3.0
2932,97.0,4.0,12.0,3.0
1615,45.0,6.0,7.0,3.0
1890,76.0,5.0,8.0,3.0
2169,1.0,3.0,9.0,3.0
1640,65.0,17.0,7.0,3.0
1638,12.0,16.0,7.0,3.0
1386,72.0,19.0,6.0,3.0
1649,65.0,19.0,7.0,3.0
2476,45.0,17.0,10.0,4.0
1655,53.0,21.0,7.0,4.0
1389,71.0,22.0,6.0,3.0
2489,96.0,22.0,10.0,3.0
1665,40.0,24.0,7.0,4.0
1409,60.0,27.0,6.0,4.0
1667,61.0,24.0,7.0,3.0
3257,46.0,27.0,13.0,3.0
1424,49.0,32.0,6.0,3.0
1430,13.0,34.0,6.0,3.0
1683,84.0,32.0,7.0,3.0
1978,88.0,33.0,8.0,3.0
1974,53.0,33.0,8.0,4.0
2521,47.0,38.0,10.0,3.0
2233,33.0,32.0,9.0,3.0
1993,66.0,38.0,8.0,3.0
2236,7.0,33.0,9.0,3.0
1708,2.0,38.0,7.0,3.0
1990,40.0,37.0,8.0,3.0
1451,35.0,42.0,6.0,3.0
1732,33.0,44.0,7.0,3.0
2000,23.0,41.0,8.0,3.0
3025,77.0,37.0,12.0,8.0
2537,43.0,45.0,10.0,3.0
2805,29.0,51.0,11.0,3.0
2031,85.0,54.0,8.0,3.0
1737,77.0,46.0,7.0,3.0
2271,76.0,48.0,9.0,4.0
1754,72.0,52.0,7.0,3.0
1488,49.0,54.0,6.0,3.0
2802,44.0,50.0,11.0,3.0
1761,86.0,54.0,7.0,4.0
2554,94.0,54.0,10.0,3.0
1508,47.0,60.0,6.0,3.0
1762,59.0,55.0,7.0,3.0
1506,27.0,60.0,6.0,3.0
1509,55.0,60.0,6.0,3.0
2051,46.0,61.0,8.0,3.0
1781,54.0,61.0,7.0,3.0
2057,81.0,62.0,8.0,3.0
2333,58.0,71.0,9.0,3.0
1539,19.0,72.0,6.0,3.0
2319,18.0,65.0,9.0,3.0
1549,33.0,77.0,6.0,3.0
1812,27.0,74.0,7.0,3.0
1814,43.0,74.0,7.0,3.0
1835,65.0,79.0,7.0,3.0
2088,18.0,74.0,8.0,3.0
1839,24.0,81.0,7.0,3.0
2621,96.0,80.0,10.0,3.0
1848,19.0,85.0,7.0,3.0
1864,18.0,91.0,7.0,3.0
1867,66.0,93.0,7.0,3.0
2151,59.0,95.0,8.0,3.0
2424,66.0,97.0,9.0,3.0
2673,69.0,2.0,11.0,3.0
2463,64.0,10.0,10.0,3.0
1626,75.0,10.0,7.0,3.0
2452,88.0,6.0,10.0,3.0
2703,75.0,11.0,11.0,3.0
1631,95.0,13.0,7.0,3.0
3201,97.0,5.0,13.0,4.0
3218,91.0,11.0,13.0,4.0
2196,20.0,14.0,9.0,3.0
2178,10.0,8.0,9.0,3.0
1921,69.0,16.0,8.0,3.0
1930,28.0,18.0,8.0,4.0
2966,36.0,19.0,12.0,3.0
3747,66.0,19.0,15.0,3.0
1936,85.0,19.0,8.0,3.0
2735,4.0,22.0,11.0,4.0
1942,40.0,22.0,8.0,3.0
3503,36.0,29.0,14.0,3.0
1940,63.0,21.0,8.0,3.0
1939,54.0,21.0,8.0,3.0
1983,82.0,34.0,8.0,3.0
2228,85.0,26.0,9.0,3.0
2234,65.0,32.0,9.0,3.0
1995,1.0,39.0,8.0,3.0
2534,46.0,44.0,10.0,3.0
2003,88.0,42.0,8.0,3.0
2783,33.0,43.0,11.0,3.0
2018,76.0,47.0,8.0,3.0
2035,73.0,57.0,8.0,3.0
2279,70.0,51.0,9.0,3.0
1768,58.0,57.0,7.0,3.0
3072,54.0,53.0,12.0,3.0
2048,27.0,61.0,8.0,3.0
1790,52.0,65.0,7.0,3.0
3354,54.0,58.0,13.0,3.0
2318,9.0,65.0,9.0,3.0
3366,65.0,66.0,13.0,4.0
2569,62.0,60.0,10.0,4.0
2587,26.0,69.0,10.0,4.0
2073,36.0,69.0,8.0,3.0
1821,41.0,75.0,7.0,3.0
2350,36.0,77.0,9.0,3.0
2082,60.0,72.0,8.0,3.0
2111,63.0,81.0,8.0,3.0
2613,26.0,77.0,10.0,3.0
2385,43.0,86.0,9.0,3.0
2393,77.0,87.0,9.0,3.0
2414,96.0,93.0,9.0,3.0
2661,66.0,96.0,10.0,4.0
1893,53.0,6.0,8.0,3.0
3960,57.0,4.0,16.0,3.0
1911,54.0,11.0,8.0,4.0
2705,54.0,12.0,11.0,4.0
2485,26.0,20.0,10.0,3.0
2208,83.0,17.0,9.0,3.0
2962,57.0,17.0,12.0,4.0
3242,50.0,22.0,13.0,3.0
1981,20.0,34.0,8.0,4.0
3005,24.0,32.0,12.0,3.0
2502,55.0,32.0,10.0,3.0
3794,90.0,37.0,15.0,4.0
2251,23.0,40.0,9.0,4.0
2511,17.0,34.0,10.0,3.0
2759,79.0,34.0,11.0,5.0
3020,45.0,36.0,12.0,4.0
2775,65.0,41.0,11.0,3.0
2530,1.0,43.0,10.0,3.0
2529,89.0,42.0,10.0,3.0
2276,69.0,50.0,9.0,3.0
2278,11.0,51.0,9.0,3.0
2548,30.0,52.0,10.0,3.0
2811,39.0,56.0,11.0,3.0
2564,83.0,59.0,10.0,3.0
3086,71.0,57.0,12.0,4.0
2824,43.0,60.0,11.0,3.0
2064,50.0,65.0,8.0,3.0
2066,93.0,65.0,8.0,3.0
2305,83.0,60.0,9.0,4.0
2321,49.0,67.0,9.0,3.0
2070,92.0,67.0,8.0,3.0
2589,91.0,69.0,10.0,3.0
2838,38.0,67.0,11.0,3.0
2104,68.0,79.0,8.0,3.0
2853,72.0,72.0,11.0,4.0
2626,68.0,82.0,10.0,3.0
2370,61.0,83.0,9.0,3.0
2616,9.0,78.0,10.0,3.0
2367,10.0,83.0,9.0,3.0
2361,44.0,82.0,9.0,3.0
2369,54.0,83.0,9.0,3.0
2387,78.0,86.0,9.0,4.0
2383,27.0,86.0,9.0,3.0
2905,21.0,94.0,11.0,4.0
3172,45.0,96.0,12.0,4.0
2903,5.0,94.0,11.0,4.0
2650,56.0,93.0,10.0,3.0
3949,4.0,3.0,16.0,4.0
2455,31.0,7.0,10.0,3.0
2945,39.0,10.0,12.0,3.0
2691,11.0,6.0,11.0,3.0
2957,15.0,15.0,12.0,3.0
2478,81.0,17.0,10.0,3.0
2757,33.0,33.0,11.0,3.0
2500,66.0,31.0,10.0,3.0
2503,98.0,32.0,10.0,3.0
2777,21.0,42.0,11.0,3.0
2780,64.0,42.0,11.0,3.0
2542,77.0,49.0,10.0,3.0
2793,72.0,46.0,11.0,3.0
2543,9.0,50.0,10.0,3.0
3342,69.0,55.0,13.0,4.0
2816,5.0,58.0,11.0,3.0
3367,87.0,66.0,13.0,3.0
2579,26.0,63.0,10.0,3.0
2566,8.0,60.0,10.0,3.0
3108,9.0,68.0,12.0,3.0
2563,18.0,59.0,10.0,3.0
3623,13.0,67.0,14.0,4.0
2615,53.0,77.0,10.0,3.0
2844,45.0,69.0,11.0,3.0
2595,57.0,72.0,10.0,4.0
2854,81.0,74.0,11.0,3.0
3139,35.0,79.0,12.0,3.0
3149,14.0,84.0,12.0,4.0
2389,7.0,87.0,9.0,4.0
2400,52.0,88.0,9.0,3.0
2624,55.0,82.0,10.0,3.0
3157,63.0,87.0,12.0,3.0
3154,29.0,86.0,12.0,3.0
2399,39.0,88.0,9.0,3.0
2633,43.0,85.0,10.0,3.0
2893,85.0,88.0,11.0,3.0
3664,3.0,83.0,14.0,4.0
2403,37.0,89.0,9.0,3.0
2900,55.0,92.0,11.0,3.0
2652,14.0,94.0,10.0,3.0
2658,21.0,96.0,10.0,3.0
2660,33.0,96.0,10.0,3.0
3693,74.0,98.0,14.0,3.0
2456,21.0,8.0,10.0,3.0
3191,83.0,2.0,13.0,3.0
2684,88.0,3.0,11.0,4.0
2940,87.0,8.0,12.0,3.0
2938,28.0,8.0,12.0,3.0
2457,24.0,8.0,10.0,3.0
2697,25.0,8.0,11.0,3.0
4523,60.0,8.0,18.0,3.0
2721,45.0,17.0,11.0,3.0
2974,79.0,20.0,12.0,3.0
2719,80.0,16.0,11.0,3.0
2970,23.0,20.0,12.0,3.0
4842,97.0,19.0,19.0,4.0
3249,93.0,24.0,13.0,3.0
3495,16.0,26.0,14.0,3.0
2740,63.0,24.0,11.0,3.0
4057,72.0,34.0,16.0,3.0
4049,53.0,31.0,16.0,3.0
3284,16.0,34.0,13.0,3.0
3021,46.0,36.0,12.0,3.0
2774,50.0,41.0,11.0,3.0
3545,91.0,38.0,14.0,3.0
3053,86.0,45.0,12.0,3.0
2788,48.0,44.0,11.0,3.0
2789,45.0,45.0,11.0,3.0
4076,40.0,42.0,16.0,3.0
3560,80.0,45.0,14.0,3.0
3043,8.0,44.0,12.0,3.0
3583,5.0,54.0,14.0,3.0
2570,95.0,60.0,10.0,3.0
3336,93.0,51.0,13.0,3.0
2821,82.0,59.0,11.0,3.0
2826,62.0,60.0,11.0,3.0
3612,95.0,62.0,14.0,3.0
3608,26.0,61.0,14.0,3.0
3103,25.0,67.0,12.0,3.0
3634,30.0,71.0,14.0,3.0
2600,91.0,73.0,10.0,3.0
2846,91.0,69.0,11.0,4.0
2849,57.0,71.0,11.0,3.0
2860,95.0,76.0,11.0,3.0
3132,87.0,76.0,12.0,3.0
3649,25.0,76.0,14.0,3.0
2619,54.0,78.0,10.0,3.0
3124,11.0,75.0,12.0,3.0
2858,55.0,76.0,11.0,3.0
3135,96.0,77.0,12.0,3.0
2876,94.0,83.0,11.0,3.0
2868,56.0,80.0,11.0,3.0
4464,55.0,84.0,17.0,3.0
3405,67.0,84.0,13.0,3.0
3902,43.0,81.0,15.0,3.0
4194,45.0,91.0,16.0,3.0
3678,10.0,94.0,14.0,3.0
2908,21.0,95.0,11.0,5.0
2894,35.0,91.0,11.0,3.0
3430,30.0,98.0,13.0,3.0
3428,64.0,97.0,13.0,3.0
2683,78.0,3.0,11.0,3.0
3199,78.0,4.0,13.0,3.0
2925,13.0,3.0,12.0,3.0
3205,10.0,8.0,13.0,3.0
2944,27.0,10.0,12.0,4.0
4536,21.0,11.0,18.0,5.0
2960,57.0,16.0,12.0,4.0
2948,54.0,11.0,12.0,3.0
2956,75.0,14.0,12.0,3.0
2971,38.0,20.0,12.0,4.0
3732,48.0,15.0,15.0,4.0
2965,5.0,19.0,12.0,3.0
4584,58.0,26.0,18.0,4.0
2979,3.0,22.0,12.0,4.0
2997,4.0,31.0,12.0,3.0
3264,35.0,29.0,13.0,3.0
3016,32.0,35.0,12.0,3.0
3012,79.0,34.0,12.0,7.0
3041,48.0,43.0,12.0,3.0
3031,64.0,40.0,12.0,3.0
3052,18.0,45.0,12.0,3.0
3559,60.0,45.0,14.0,3.0
3036,10.0,42.0,12.0,3.0
3539,35.0,38.0,14.0,3.0
4081,26.0,44.0,16.0,3.0
3060,44.0,49.0,12.0,3.0
3049,73.0,44.0,12.0,3.0
3816,95.0,48.0,15.0,3.0
3568,26.0,50.0,14.0,3.0
3080,40.0,56.0,12.0,5.0
3586,6.0,55.0,14.0,3.0
3102,38.0,66.0,12.0,4.0
3081,41.0,56.0,12.0,4.0
3088,62.0,58.0,12.0,4.0
3365,64.0,66.0,13.0,3.0
3633,43.0,70.0,14.0,3.0
3621,88.0,66.0,14.0,4.0
3370,64.0,67.0,13.0,4.0
4702,54.0,67.0,18.0,3.0
3117,76.0,70.0,12.0,3.0
3122,72.0,72.0,12.0,4.0
3390,83.0,74.0,13.0,3.0
3137,78.0,78.0,12.0,3.0
2884,95.0,85.0,11.0,3.0
5030,96.0,86.0,19.0,3.0
3159,87.0,87.0,12.0,3.0
4764,0.0,93.0,18.0,3.0
3681,9.0,95.0,14.0,3.0
5329,20.0,94.0,20.0,3.0
3198,15.0,4.0,13.0,3.0
3441,93.0,2.0,14.0,3.0
3698,28.0,2.0,15.0,3.0
3208,28.0,9.0,13.0,3.0
3212,84.0,10.0,13.0,3.0
3217,90.0,11.0,13.0,4.0
3731,24.0,15.0,15.0,3.0
3720,38.0,10.0,15.0,3.0
3733,49.0,15.0,15.0,3.0
4235,57.0,5.0,17.0,4.0
3735,16.0,16.0,15.0,3.0
3477,57.0,16.0,14.0,3.0
3223,2.0,14.0,13.0,3.0
4004,9.0,19.0,16.0,3.0
2967,37.0,19.0,12.0,5.0
3748,40.0,20.0,15.0,3.0
2984,77.0,24.0,12.0,3.0
4556,82.0,18.0,18.0,4.0
5126,2.0,22.0,20.0,3.0
4296,74.0,23.0,17.0,3.0
3255,76.0,26.0,13.0,3.0
3280,1.0,33.0,13.0,3.0
3004,6.0,32.0,12.0,3.0
4323,9.0,33.0,17.0,3.0
3279,26.0,32.0,13.0,3.0
3023,77.0,36.0,12.0,9.0
3011,78.0,34.0,12.0,9.0
3017,76.0,35.0,12.0,8.0
3018,78.0,35.0,12.0,9.0
3287,80.0,34.0,13.0,5.0
3796,34.0,38.0,15.0,3.0
3022,75.0,36.0,12.0,7.0
3522,76.0,35.0,14.0,7.0
3024,75.0,37.0,12.0,8.0
3527,75.0,36.0,14.0,8.0
3784,77.0,35.0,15.0,8.0
3301,76.0,38.0,13.0,9.0
3533,74.0,37.0,14.0,6.0
3793,77.0,37.0,15.0,7.0
4059,60.0,35.0,16.0,3.0
3304,12.0,39.0,13.0,3.0
3045,14.0,44.0,12.0,3.0
3315,49.0,42.0,13.0,3.0
4080,5.0,44.0,16.0,3.0
3059,19.0,49.0,12.0,4.0
3325,15.0,45.0,13.0,3.0
4079,82.0,43.0,16.0,3.0
3073,14.0,54.0,12.0,4.0
5195,42.0,48.0,20.0,3.0
3078,14.0,56.0,12.0,3.0
4654,10.0,53.0,18.0,4.0
3084,16.0,57.0,12.0,3.0
3352,11.0,58.0,13.0,3.0
3591,39.0,56.0,14.0,3.0
3597,18.0,59.0,14.0,3.0
4106,65.0,54.0,16.0,4.0
4147,21.0,70.0,16.0,3.0
3869,3.0,67.0,15.0,3.0
3375,10.0,69.0,13.0,3.0
3630,78.0,68.0,14.0,3.0
3393,14.0,76.0,13.0,3.0
3658,96.0,77.0,14.0,3.0
3892,75.0,76.0,15.0,3.0
